"fecha_deteccion","fuente","identificador","fecha_registro","entidad","grupo","nivel_relacion","valor"
2026-08-22 21:40:21,procesos,CO1.REQ.10899881,2026-08-21,Institución Universitaria de Roldanillo,Otras entidades del Valle,Contexto,66174200
2026-08-22 21:40:21,procesos,CO1.REQ.10896566,2026-08-21,UNIVERSIDAD DEL VALLE,Descentralizadas de la Gobernación,Contexto,14400000
2026-08-22 21:40:21,procesos,CO1.REQ.10893227,2026-08-21,SENA - CENTRO LATINOAMERICANO DE ESPECIES MENORES TULUA,Otras entidades del Valle,Contexto,45953721
2026-08-22 21:40:21,procesos,CO1.REQ.10892241,2026-08-20,UNIDAD EJECUTORA DE SANEAMIENTO DEL VALLE DEL CAUCA,Otras entidades del Valle,Contexto,5200000
2026-08-22 21:40:21,procesos,CO1.REQ.10891354,2026-08-20,MUNICIPIO DE SEVILLA,Otras entidades del Valle,Alta,300247974
2026-08-22 21:40:21,procesos,CO1.REQ.10888304,2026-08-20,ALCALDÍA MUNICIPAL DE ROLDANILLO,Otras entidades del Valle,Alta,200000000
2026-08-22 21:40:21,procesos,CO1.REQ.10898172,2026-08-21,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,4400000
2026-08-22 21:40:21,procesos,CO1.REQ.10892852,2026-08-20,HOSPITAL LOCAL PEDRO SAENZ DIAZ E.S.E,Otras entidades del Valle,Contexto,9000000
2026-08-22 21:40:21,procesos,CO1.REQ.10896820,2026-08-21,HOSPITAL SAN AGUSTIN DE PUERTO MERIZALDE E.S.E/,Otras entidades del Valle,Contexto,3150000
2026-08-22 21:40:21,procesos,CO1.REQ.10892295,2026-08-21,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,19000000
2026-08-22 21:40:21,procesos,CO1.REQ.10890134,2026-08-20,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,28018674546
2026-08-22 21:40:21,procesos,CO1.REQ.10890313,2026-08-20,MUNICIPIO DE PACORA,Fuera del Valle,Alta,200000000
2026-08-22 21:40:21,procesos,CO1.REQ.10896694,2026-08-21,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,Fuera del Valle,Contexto,12800000
2026-08-22 21:40:21,procesos,CO1.REQ.10891302,2026-08-20,ALCALDIA MUNICIPIO DE GIGANTE HUILA,Fuera del Valle,Otra urgencia,282758523
2026-08-22 21:40:21,procesos,CO1.REQ.10890169,2026-08-20,ALCALDÍA MUNICIPAL DE TURBANA,Fuera del Valle,Contexto,92290408
2026-08-22 21:40:21,procesos,CO1.REQ.10901150,2026-08-21,ASOCIACION COLOMBIANA DE CIUDADES INTERMEDIAS,Fuera del Valle,Alta,150000000
2026-08-22 21:40:21,procesos,CO1.REQ.10890826,2026-08-20,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO - IDIGER,Fuera del Valle,Contexto,96000000
2026-08-22 21:40:21,procesos,CO1.REQ.10891006,2026-08-20,ALCALDIA MUNICIPAL DE PUERTO SALGAR,Fuera del Valle,Otra urgencia,27000000
2026-08-22 21:40:21,procesos,CO1.REQ.10887681,2026-08-20,GOBERNACIÓN DE RISARALDA**,Fuera del Valle,Alta,6198000
2026-08-22 21:40:21,procesos,CO1.REQ.10895991,2026-08-21,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,Fuera del Valle,Contexto,13440000
2026-08-22 21:40:21,procesos,CO1.REQ.10900613,2026-08-21,ALCALDIA MUNICIPAL DE PUERTO SALGAR,Fuera del Valle,Otra urgencia,15000000
2026-08-22 21:40:21,procesos,CO1.REQ.10900874,2026-08-21,ALCALDIA MUNICIPAL DE PUERTO SALGAR,Fuera del Valle,Otra urgencia,15000000
2026-08-22 21:40:21,procesos,CO1.REQ.10900927,2026-08-21,CORPORACION NASA KIWE,Fuera del Valle,Otra urgencia,280554803
2026-08-22 21:40:21,procesos,CO1.REQ.10892956,2026-08-20,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,Fuera del Valle,Contexto,20407835
2026-08-22 21:40:21,procesos,CO1.REQ.10898215,2026-08-21,MUNICIPIO DE RISARALDA,Fuera del Valle,Alta,40000000
2026-08-22 21:40:21,procesos,CO1.REQ.10892987,2026-08-20,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,Fuera del Valle,Contexto,13440000
2026-08-22 21:40:21,procesos,CO1.REQ.10891556,2026-08-20,MUNICIPIO DE MANIZALES,Fuera del Valle,Alta,2000000000
2026-08-22 21:40:21,procesos,CO1.REQ.10898799,2026-08-21,MPIO DE STA MARIA,Fuera del Valle,Otra urgencia,318811962
2026-08-22 21:40:21,procesos,CO1.REQ.10889255,2026-08-20,GOBERNACIÓN DE RISARALDA**,Fuera del Valle,Otra urgencia,4499971004
2026-08-22 21:40:21,procesos,CO1.REQ.10896668,2026-08-21,ALCALDIA MUNICIPAL CARAMANTA,Fuera del Valle,Contexto,8000000
2026-08-22 21:40:21,procesos,CO1.REQ.10891700,2026-08-20,GOBERNACIÓN DE RISARALDA**,Fuera del Valle,Alta,6198000
2026-08-22 21:40:21,procesos,CO1.REQ.10897434,2026-08-21,MUNICIPIO DE MANIZALES,Fuera del Valle,Otra urgencia,100000000
2026-08-22 21:40:21,procesos,CO1.REQ.10897528,2026-08-21,Alcaldía De Villamaria,Fuera del Valle,Alta,6000000
2026-08-22 21:40:21,procesos,CO1.REQ.10892715,2026-08-20,INSTITUCIÓN UNIVERSITARIA ITM,Fuera del Valle,Otra urgencia,7232937
2026-08-22 21:40:21,procesos,CO1.REQ.10892916,2026-08-20,MUNICIPIO DE MANIZALES,Fuera del Valle,Alta,0
2026-08-22 21:40:21,procesos,CO1.REQ.10894058,2026-08-21,MUNICIPIO DE RISARALDA,Fuera del Valle,Alta,23432000
2026-08-22 21:40:21,procesos,CO1.REQ.10891033,2026-08-20,MUNICIPIO DE MANIZALES,Fuera del Valle,Alta,250000000
2026-08-22 21:40:21,procesos,CO1.REQ.10900139,2026-08-21,ALCALDIA MUNICIPAL LA VIRGINIA RISARALDA,Fuera del Valle,Alta,200000000
2026-08-22 21:40:21,procesos,CO1.REQ.10900631,2026-08-21,ASOCIACION COLOMBIANA DE CIUDADES INTERMEDIAS,Fuera del Valle,Alta,150000000
2026-08-22 21:40:21,procesos,CO1.REQ.10900756,2026-08-21,GOBERNACIÓN DE RISARALDA**,Fuera del Valle,Alta,1000000000
2026-08-22 21:40:21,procesos,CO1.REQ.10889849,2026-08-20,INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO - IDIGER,Fuera del Valle,Contexto,96000000
2026-08-22 21:40:21,procesos,CO1.REQ.10887425,2026-08-20,GOBERNACIÓN DE RISARALDA**,Fuera del Valle,Alta,6198000
2026-08-22 21:40:21,procesos,CO1.REQ.10889923,2026-08-20,MUNICIPIO DE MANIZALES,Fuera del Valle,Alta,2000000000
2026-08-22 21:40:21,procesos,CO1.REQ.10888383,2026-08-20,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,1961462720
2026-08-22 21:40:21,procesos,CO1.REQ.10897387,2026-08-21,EMPRESA DE DESARROLLO TERRITORIAL URBANO Y RURAL DE RISARALDA - EDUR,Fuera del Valle,Alta,0
2026-08-22 21:40:21,procesos,CO1.REQ.10892385,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,40000000
2026-08-22 21:40:21,procesos,CO1.REQ.10892726,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,12500000
2026-08-22 21:40:21,procesos,CO1.REQ.10892397,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,12500000
2026-08-22 21:40:21,procesos,CO1.REQ.10892923,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15000000
2026-08-22 21:40:21,procesos,CO1.REQ.10889323,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,17250000
2026-08-22 21:40:21,procesos,CO1.REQ.10892732,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,12500000
2026-08-22 21:40:21,procesos,CO1.REQ.10893697,2026-08-21,MINISTERIO DE EDUCACION NACIONAL (MEN),Fuera del Valle,Contexto,0
2026-08-22 21:40:21,procesos,CO1.REQ.10891857,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15750000
2026-08-22 21:40:21,procesos,CO1.REQ.10892813,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15000000
2026-08-22 21:40:21,procesos,CO1.REQ.10892077,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15750000
2026-08-22 21:40:21,procesos,CO1.REQ.10888222,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,17250000
2026-08-22 21:40:21,procesos,CO1.REQ.10892375,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,60000000
2026-08-22 21:40:21,procesos,CO1.REQ.10889443,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15750000
2026-08-22 21:40:21,procesos,CO1.REQ.10888547,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,17250000
2026-08-22 21:40:21,procesos,CO1.REQ.10889213,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,17250000
2026-08-22 21:40:21,procesos,CO1.REQ.10892809,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15000000
2026-08-22 21:40:21,procesos,CO1.REQ.10889353,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15750000
2026-08-22 21:40:21,procesos,CO1.REQ.10891850,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,20700000
2026-08-22 21:40:21,procesos,CO1.REQ.10889720,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15750000
2026-08-22 21:40:21,procesos,CO1.REQ.10889660,2026-08-20,HOSPITAL SAN BERNABE ESE,Fuera del Valle,Contexto,15750000
2026-08-22 21:40:21,procesos,CO1.REQ.10897638,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,63000000
2026-08-22 21:40:21,procesos,CO1.REQ.10896778,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,95700000
2026-08-22 21:40:21,procesos,CO1.REQ.10894458,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,114000000
2026-08-22 21:40:21,procesos,CO1.REQ.10898921,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,33000000
2026-08-22 21:40:21,procesos,CO1.REQ.10895412,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,60000000
2026-08-22 21:40:21,procesos,CO1.REQ.10897144,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,48000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899845,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,31500000
2026-08-22 21:40:21,procesos,CO1.REQ.10895164,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,2398093333
2026-08-22 21:40:21,procesos,CO1.REQ.10895706,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,80000000
2026-08-22 21:40:21,procesos,CO1.REQ.10887276,2026-08-20,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,27000000
2026-08-22 21:40:21,procesos,CO1.REQ.10889344,2026-08-20,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,15000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899316,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,80000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899485,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,70000000
2026-08-22 21:40:21,procesos,CO1.REQ.10895100,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,114000000
2026-08-22 21:40:21,procesos,CO1.REQ.10894323,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,96000000
2026-08-22 21:40:21,procesos,CO1.REQ.10610799,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,4235000000
2026-08-22 21:40:21,procesos,CO1.REQ.10897961,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,32000000
2026-08-22 21:40:21,procesos,CO1.REQ.10898885,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,60000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899449,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,45000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899153,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,80000000
2026-08-22 21:40:21,procesos,CO1.REQ.10897420,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,73320000
2026-08-22 21:40:21,procesos,CO1.REQ.10899632,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,144000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899149,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,49000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899808,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,40000000
2026-08-22 21:40:21,procesos,CO1.REQ.10897596,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,35000000
2026-08-22 21:40:21,procesos,CO1.REQ.10899471,2026-08-21,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,42000000
2026-08-22 21:40:21,procesos,CO1.REQ.10889520,2026-08-20,FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES - FNGRD,UNGRD,Contexto,85500000
2026-08-22 21:40:21,procesos,CO1.REQ.10887346,2026-08-20,INSTITUCION EDUCATIVA NORMAL SUPERIOR SANTIAGO DE CALI,Descentralizadas de Cali,Contexto,7900000
2026-08-22 21:40:21,procesos,CO1.REQ.10896775,2026-08-21,INSTITUCION EDUCATIVA NORMAL SUPERIOR SANTIAGO DE CALI,Descentralizadas de Cali,Media,2000000
2026-08-22 21:40:21,procesos,CO1.REQ.10900346,2026-08-21,HOSPITAL DEPARTAMENTAL SAN RAFAEL ESE DE ZARZAL,Descentralizadas de la Gobernación,Contexto,25704000
2026-08-22 21:40:21,procesos,CO1.REQ.10899780,2026-08-21,HOSPITAL DEPARTAMENTAL SAN RAFAEL ESE DE ZARZAL,Descentralizadas de la Gobernación,Contexto,86487507
2026-08-22 21:40:21,procesos,CO1.REQ.10888397,2026-08-20,E.S.E  HOSPITAL SAN JORGE DE CALIMA EL DARIEN,Otras entidades del Valle,Contexto,3450000
2026-08-22 21:40:21,procesos,CO1.REQ.10900408,2026-08-21,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO - JAMUNDI,Otras entidades del Valle,Contexto,2420000
2026-08-22 21:40:21,procesos,CO1.REQ.10892377,2026-08-20,INSTITUCION EDUCATIVA PAULO VI - PALMIRA,Otras entidades del Valle,Contexto,5770658
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842635,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,7000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843691,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,4000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842479,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842584,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,23100000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842686,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,9000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843961,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,5000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9841402,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,15000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9845578,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,Alcaldía de Cali,Contexto,31235000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9845700,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,30000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9758007,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL,Alcaldía de Cali,Contexto,8715000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843473,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,7700000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9840638,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,15000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842340,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,5000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846362,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,13500000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843161,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,3000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843464,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,3000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9845902,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,15000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9845283,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,19500000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843784,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843793,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843137,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,10500003
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846310,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,3000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9832051,2026-08-21,GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,Gobernación del Valle,Contexto,12000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9836374,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DISTRITAL DE SALUD DE CALI,Alcaldía de Cali,Contexto,8376000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843933,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,3500000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9843642,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,12000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846218,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL,Alcaldía de Cali,Contexto,8877500
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842986,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,7500000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842666,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842199,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,15000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9838726,2026-08-21,GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9840218,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,Alcaldía de Cali,Contexto,7102000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9840678,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,19500000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846640,2026-08-22,GOBERNACION DEL VALLE - SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA,Gobernación del Valle,Contexto,10000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842565,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,4000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846518,2026-08-22,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,3000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9841434,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,15000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9840843,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,18000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9844806,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,3500000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9840202,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,Alcaldía de Cali,Contexto,5584000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9837312,2026-08-21,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DISTRITAL DE SALUD DE CALI,Alcaldía de Cali,Contexto,19220000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9841451,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,5000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846283,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,18000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9838044,2026-08-21,GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9844777,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,7000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9839770,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - DADI,Gobernación del Valle,Contexto,5000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9841427,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,18000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9841988,2026-08-21,GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,Gobernación del Valle,Contexto,10000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842857,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,6000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846438,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION,Gobernación del Valle,Contexto,7000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846634,2026-08-22,GOBERNACION DEL VALLE - SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA,Gobernación del Valle,Contexto,7000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846210,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,18000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9835891,2026-08-21,GOBERNACION DEL VALLE DEL CAUCA - DADI,Gobernación del Valle,Contexto,7000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9832519,2026-08-21,GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,Gobernación del Valle,Contexto,8000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9845900,2026-08-22,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,12000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9841333,2026-08-21,GOBERNACION DEL VALLE - SECRETARIA DE ASUNTOS ETNICOS,Gobernación del Valle,Contexto,8000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9844512,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,15000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9842775,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,18000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9845895,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,12000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846289,2026-08-21,GOBVALLE - HACIENDA,Gobernación del Valle,Contexto,9000000
2026-08-23 21:40:22,contratos,CO1.PCCNTR.9846710,2026-08-22,GOBERNACION DEL VALLE - SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA,Gobernación del Valle,Contexto,8000000
